"title","release","day_audience","total_audience","day23_audience","total23_audience","day23_screen","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","dire_score","agency_score","actors_score","expect","Netizen_score","ranks_sum","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"그랜토리노","2009-03-19",44,134024,1714,77800,23,103,"미국","워너브러더스코리아(주)","12세이상관람가","드라마,범죄,스릴러","클린트이스트우드","클린트이스트우드,크리스토퍼칼리,비방","2009-04-27",40,"월요일",0,4,0,"0",9.21,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13344,0
"그렇게아버지가된다","2013-12-19",676,102282,774,226417,40,39,"일본","(주)티캐스트콘텐츠허브","전체관람가","드라마,가족","고레에다히로카즈","후쿠야마마사하루,오노마치코,릴리프랭키,마키요코","2014-01-27",40,"월요일",0,0,0,"0",8.84,0.429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4855,0
"그레이스오브모나코","2014-06-18",147,236040,51,363709,19,334,"프랑스","(주)쇼박스","12세이상관람가","드라마","올리비에다한","니콜키드먼,팀로스,프랭크란젤라","2014-07-27",40,"일요일",0,4,2,"720",8.03,1.143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17086,0
"그레이의50가지그림자","2015-02-26",9,364373,1480,585473,3,512,"미국","유니버설픽쳐스인터내셔널코리아(유)","청소년관람불가","드라마,멜로/로맨스","샘테일러-존슨","제이미도넌,다코타존슨,제니퍼엘,루크그림즈","2015-04-06",40,"월요일",0,3,0,"1,754",8.01,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,85422,0
"그린존","2010-03-25",1,596350,32757,1646625,74,264,"미국","(주)싸이더스","15세이상관람가","드라마,전쟁,액션","폴그린그래스","맷데이먼,제이슨아이삭스","2010-05-03",40,"월요일",2,2,2,"0",7.68,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,35614,0
"그림자살인","2009-04-02",511,1891376,16051,2769483,256,347,"한국","씨제이엔터테인먼트","15세이상관람가","미스터리,스릴러,사극,범죄","박대민","송요셉,황정민,류덕환,오달수,엄지원,영건,홍의정,홍의정,신창수,김동길,김경숙,우승연,최광락,정상수,김춘식,최유리,이신우,이경태,김요섭,이정홍,박진우,오태경,유승목,서동수,조영진,엄효섭,최종률,윤제문","2009-05-11",40,"월요일",2,4,6,"0",7.35,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,85771,0
"극비수사","2015-06-18",80,2860680,280,161188,243,722,"한국","(주)쇼박스","15세이상관람가","드라마,범죄","곽경택","김윤석,유해진,송영창,장영남,정호빈,이준혁,이종일,장성훈,정규용,정기용,백승호,이효제,최원,송승현,신유경,양중경,유주영,홍명기,이석현,이소영,이승준,이윤희,이인규,주영호,박효주,이재용,남문철","2015-07-27",40,"월요일",3,4,21,"9,189",8.09,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,188400,0
"극장판도라에몽진구와기적의섬애니멀어드벤처","2012-07-25",258,165547,173,255533,13,155,"일본","롯데쇼핑㈜롯데엔터테인먼트","전체관람가","애니메이션,어드벤처","쿠스바고조","미즈타와사비,오오하라메구미,카카즈유미","2012-09-02",40,"일요일",0,4,0,"0",8.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4722,0
"극장판도라에몽진구의인어대해전","2010-07-28",297,259876,738,106247,6,134,"일본","씨제이엔터테인먼트","전체관람가","애니메이션,가족,판타지","쿠스바고조","카카즈유미,미즈타와사비,문남숙","2010-09-05",40,"일요일",0,4,0,"0",8.15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12994,0
"극장판소드아트온라인오디널스케일","2017-02-23",106,117071,695,541082,46,98,"일본","(주)박수엔터테인먼트","12세이상관람가","애니메이션,SF,액션","이토토모히코","마츠오카요시츠구,토마츠하루카,이토카나에","2017-04-03",40,"월요일",0,0,0,"4,333",8.95,0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,187,0
"극장판요괴워치탄생의비밀이다냥!","2015-07-22",138,550671,108,197903,22,411,"일본","씨제이이앤엠(주)","전체관람가","애니메이션","타카하시시게하루,우시로신지",NA,"2015-08-30",40,"일요일",0,4,0,"5,836",8.79,1.571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35506,0
"극장판파워레인저다이노포스VS고버스터즈공룡대결전!~안녕,영원한친구여!~","2014-10-02",5,212849,197,108848,197903,205,"일본","(주)이수C&E","전체관람가","액션,SF","사카모토코이치",NA,"2014-11-10",40,"월요일",0,1,0,"762",8.48,0.857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6929,0
"극장판파워레인저캡틴포스VS미라클포스199히어로대결전","2012-12-13",3,110714,1417,349741,7,157,"일본","롯데쇼핑㈜롯데엔터테인먼트","전체관람가","애니메이션","타케모토노보루","치바유다이","2013-01-21",40,"월요일",0,4,0,"0",7.76,0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14722,0
"극장판포켓몬스터DP「환영의패왕조로아크」","2010-12-23",117,374750,749,505879,81,115,"일본","씨제이씨지브이(CJCGV)(주)","전체관람가","애니메이션","유야마쿠니히코","이선호,김선혜,문남숙","2011-01-31",40,"월요일",0,0,0,"0",8.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30391,0
"극장판포켓몬스터너로정했다!","2017-12-21",91,509286,19805,1705395,19,424,"일본","(주)이수C&E","전체관람가","애니메이션,어드벤처,가족","유야마쿠니히코",NA,"2018-01-29",40,"월요일",0,1,0,"3,695",8.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15777,0
"글러브","2011-01-20",145,1886961,586,1382985,305,581,"한국","씨제이엔터테인먼트","전체관람가","드라마","강우석","강신일,김미경,김혜성,유선,정재영,조진웅,장기범,이현우,김경호,조찬형,안창현,한만진,서혜진,김선우,최성필,정진규,김정우,최은성,이창수,이해영,전국환","2011-02-28",40,"월요일",3,4,11,"0",8.85,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,79188,1
"기억의밤","2017-11-29",50,1386961,1011,153471,38,704,"한국","메가박스중앙(주)플러스엠,주식회사키위컴퍼니","15세이상관람가","미스터리,스릴러","장항준","강하늘,김무열,문성근,나영희,최고,박윤식,박재영,이동근,이동진,이승용,남명렬","2018-01-07",40,"일요일",1,3,12,"5,028",8.16,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,104381,0
"김복남살인사건의전말","2010-09-02",145,160827,4315,690384,20,30,"한국","(주)스폰지이엔티","청소년관람불가","스릴러,드라마","장철수","한동학,서영희,지성원,백수련,박정학,홍승진,이강희,안수연,김경애,유승오,김우근,배성우,유순철,조덕제","2010-10-11",40,"월요일",1,0,2,"0",8.73,0.857,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4253,1
"김씨표류기","2009-05-14",825,720054,3751,1076630,137,247,"한국","(주)시네마서비스","12세이상관람가","코미디,드라마","이해준","정재영,구교환,정려원,강문정,박보영,이성배,임수진,최소영,이규형,양미경,이정애,장소연","2009-06-22",40,"월요일",0,3,6,"0",8.66,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,43320,0
"김종욱찾기","2010-12-08",851,1118746,929,116769,42,384,"한국","씨제이엔터테인먼트","12세이상관람가","멜로/로맨스,드라마","장유정","임수정,공유,최지호,이청아,최혜림,조재은,박혜경,권영복,김나정,고지광,유정희,장영주,정동화,정원조,오나라,이우승,김대현,이창원,정준하,오만석,장영남,김강현,최일화","2011-01-16",40,"일요일",2,4,7,"0",8.28,1.714,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53710,0
"꾸뻬씨의행복여행","2014-11-27",126,123430,21186,3914566,20,227,"영국","그린나래미디어(주)","15세이상관람가","어드벤처,드라마","피터첼섬","사이몬페그,로자먼드파이크,장르노,스텔란스카스가드,크리스토퍼플러머","2015-01-05",40,"월요일",0,0,5,"1,329",8.23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12768,0
"꾼","2017-11-22",150,4018035,77688,2404422,553,1195,"한국","(주)쇼박스","15세이상관람가","범죄","장창원","현빈,유지태,배성우,박성웅,나나,안세하,최덕문,전보람,전헌태,유정호,이용희,이재남,이창호,김동철,황인범,김태강,차순배","2017-12-31",40,"일요일",1,4,10,"6,730",7.64,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,251911,0
"끝까지간다","2014-05-29",17677,3351280,1143,104211,424,629,"한국","(주)쇼박스","15세이상관람가","액션,스릴러,범죄","김성훈","이선균,조진웅,신정근,정만식,신동미,김동영,박보검,박진성,정하철,윤종현,이승준,이준혁,이지훈,김보경,이영수,김재철,김진환,배유람,김강현,기주봉,장인섭,장준녕,김해곤","2014-07-07",40,"월요일",2,4,11,"1,320",9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,106170,0
"나는갈매기","2009-09-26",26,112195,799,166964,27,52,"한국","롯데쇼핑㈜롯데엔터테인먼트","전체관람가","다큐멘터리","권상준","손경구,조규철,조성우,조성환,박정준,박종윤,최효석,최희진,박지은,황진수,박진웅,안주현,배은주,권영준,서성민,진이일,서정근,서정민,서정호,김대우,민경수,최대선,박광일,이상화,유주형,최민호,임경완,장성우,장원준,전준우,임동하,윤정원,임용수,정보영,이용훈,이대호,이진오,이인구,김주찬,이정동","2009-11-04",40,"수요일",0,4,0,"0",7.75,0.857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13208,1
"나는내일,어제의너와만난다","2017-10-12",94,174884,2538,1135941,166964,147,"일본","(주)디스테이션","12세이상관람가","멜로/로맨스,판타지,SF","미키타카히로","후쿠시소우타,코마츠나나,히가시데마사히로","2017-11-20",40,"월요일",0,0,0,"1,604",8.77,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3542,0
"나니아연대기새벽출정호의항해","2010-12-08",389,1172342,14723,1632137,52,419,"미국","이십세기폭스코리아(주)","전체관람가","판타지,가족,어드벤처","마이클앱티드","벤반스,조지헨리,윌폴터,윌폴터,스캔더킨즈,윌리엄모즐리,윌리엄모즐리,안나팝플웰","2011-01-16",40,"일요일",1,3,5,"0",8.07,1.429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,109381,0
"나를찾아줘","2014-10-23",1508,1747480,77,191362,282,549,"미국","이십세기폭스코리아(주)","청소년관람불가","스릴러","데이빗핀처","벤애플렉,로자먼드파이크,닐패트릭해리스,미시파일","2014-12-01",40,"월요일",2,3,0,"1,592",8.29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,70056,0
"나미야잡화점의기적","2018-02-28",3,192323,4731,2668656,7,479,"일본","(주)이수C&E","전체관람가","판타지,드라마","히로키류이치","니시다토시유키,야마다료스케","2018-04-08",40,"일요일",0,1,0,"3,838",7.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,54671,0
"나우유씨미마술사기단","2013-08-22",190,2717951,16135,1726087,156,484,"미국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","범죄,액션,스릴러","루이스리테리어","제시아이젠버그,마크러팔로,우디해럴슨,멜라니로랑,아일라피셔,데이브프랑코,마이클케인,모건프리먼","2013-09-30",40,"월요일",0,4,10,"0",8.04,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,151342,1
"나의PS파트너","2012-12-06",220,1830864,18667,1926394,157,532,"한국","씨제이이앤엠(주)","청소년관람불가","멜로/로맨스,코미디","변성현","지성,김아중,신소율,강경준,김성오,정수영,문지윤,김보미,지은,최은두,박준기,신해철,이미소,김보연","2013-01-14",40,"월요일",1,4,5,"0",8.22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,92026,0
"나의사랑나의신부","2014-10-08",213,2135878,6239,339908,347,577,"한국","씨네그루(주)다우기술","15세이상관람가","멜로/로맨스,코미디","임찬상","조정석,신민아,윤정희,이상희,전예원,조아라,김광수,김보미,김선하,김은비,박주운,신영일,배성우,라미란,윤문식,황정민,서강준,김형욱","2014-11-16",40,"일요일",1,1,20,"8,499",8.01,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,101237,0
"나의소녀시대","2016-05-12",577,402551,277,489042,155,134,"대만","오드","15세이상관람가","멜로/로맨스,드라마","프랭키첸","송운화,왕대륙","2016-06-20",40,"월요일",0,0,0,"7,104",8.8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9989,0
"나인","2009-12-31",8,490910,38826,1994890,4,329,"미국","(주)시너지하우스(시너지)","15세이상관람가","멜로/로맨스,뮤지컬","롭마샬","다니엘데이루이스,마리온꼬띨라르,페넬로페크루즈,니콜키드먼","2010-02-08",40,"월요일",1,2,1,"0",6.72,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,93214,0
"나잇&데이","2010-06-24",168,2243273,5498,1038426,269,474,"미국","이십세기폭스코리아(주)","15세이상관람가","액션,코미디","제임스맨골드","톰크루즈,카메론디아즈","2010-08-02",40,"월요일",2,3,5,"0",8.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,119399,0
"날,보러와요","2016-04-07",8,1063395,13471,1875493,1038426,424,"한국","메가박스(주)플러스엠","청소년관람불가","미스터리,스릴러","이철하","강예원,이상윤,최진호,지대한,김종수,이학주,장태성,유건,길해연,조재윤,이형석,박송해,정경일,안용우,안지혜,안지혜,최낙영,이규호,이상백,이승진","2016-05-16",40,"월요일",1,3,7,"4,353",7.27,1.857,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,46733,0
"남자가사랑할때","2014-01-22",166,1977939,5196,3799642,217,484,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","멜로/로맨스,드라마","한동욱","황정민,한혜진,곽도원,정만식,손세빈,백동현,이확광,임정빈,임희준,양준호,조왕섭,조화성,최제헌,이성호,한동욱,권지훈,허명행,황병국,김정수,남경민,문성렬,박성웅,이채은,김병옥,김홍파,남일우,김태희,김종수,최우리,남문철,박지환","2014-03-02",40,"일요일",1,3,18,"0",8.65,1.286,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,105712,1
"남한산성","2017-10-03",648,3843997,44634,2339228,221,1125,"한국","씨제이이앤엠(주)","15세이상관람가","사극,드라마","황동혁","이병헌,김윤석,박해일,고수,박희순,조우진,박주운,박지원,백동현,서병철,장정국,이정호,이호중,권효민","2017-11-11",40,"토요일",2,4,43,"8,809",8.03,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,473503,1
"내가살인범이다","2012-11-08",4909,2724940,5010,669485,289,520,"한국","(주)쇼박스","청소년관람불가","액션,스릴러","정병길","정재영,박시후,최원영,김영애,정건영,장규미,장금단,권귀덕,정용견,정진근,금경배,김경석,최신호,최은애,강봉성,이상문,박윤호,이용희,박규범,백동현,서강호,오병호,유희원,윤봉철,배성우,손종학,한제인,최희진,장광,조은지","2012-12-17",40,"월요일",2,4,10,"0",8.48,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,158225,0
"내깡패같은애인","2010-05-20",10,688547,130993,5486348,126,233,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","드라마,코미디,멜로/로맨스","김광식","박중훈,정유미,박원상,정우혁,정인기,권세인,노승범,민경진,조원철,박정원,황혜영,박화진,유영기,유지연,장석훈,정소희,최원태,송경의,이채은,권율","2010-06-28",40,"월요일",1,4,4,"0",9.06,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,42999,0
"내부자들","2015-11-19",39801,6961127,15436,1937146,955,907,"한국","(주)쇼박스","청소년관람불가","범죄,드라마","우민호","이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,김의성,박진우,남일우,김연지,김진우,문소리,박경순,설우신,손혜진,신정미,윤보배,이선관,이재남,이재정,이주아,신지수,장현준,최정연,황준혁,손종학,조덕제,유재명","2015-12-28",40,"월요일",3,4,24,"12,198",8.99,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,344733,0
"내부자들디오리지널","2015-12-31",2944,2073070,4172,237287,355,595,"한국","(주)쇼박스","청소년관람불가","범죄,드라마","우민호","신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명","2016-02-08",40,"월요일",3,4,25,"0",9.03,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,160148,0
"내사랑","2017-07-12",2526,296821,15672,1955389,62,175,"아일랜드","오드","12세이상관람가","드라마,멜로/로맨스","에이슬링월쉬","샐리호킨스,에단호크","2017-08-20",40,"일요일",0,0,0,"1,305",9.17,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16831,0
"내사랑내곁에","2009-09-24",1223,2131592,66709,3199759,273,460,"한국","씨제이엔터테인먼트","12세이상관람가","드라마,멜로/로맨스","박진표","하지원,김명민,남능미,임하룡,최종률,신신애(신금애),임종윤,임형준,임성민,가인,장원영,김여진,김광규,정의철,김혜림,임훈,유지연,유승목,신치영,김영필,강신일,송영창,설경구,박현영","2009-11-02",40,"월요일",3,4,12,"0",7.03,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114129,1
"내아내의모든것","2012-05-17",32551,4186014,10193,269737,354,502,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","코미디,멜로/로맨스","민규동","임수정,이선균,류승룡,이달형,이진희,김도균,김선일,최차원,신경철,옥광희,박희본,김지영,정대용","2012-06-25",40,"월요일",3,3,15,"0",8.55,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,185487,0
"내이름은칸","2011-03-24",1044,378360,879,538074,182,16,"인도","필라멘트픽쳐스","12세이상관람가","드라마","카란조하르","샤룩칸,까졸","2011-05-02",40,"월요일",0,1,0,"0",9.29,0.714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6745,0
"너는펫","2011-11-10",5,543307,39450,3212669,72,318,"한국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","멜로/로맨스,코미디","김병곤","장근석,김하늘,홍세희,최종훈,김유인,신정원,박재성,고나은,김해인,심서린,조진혁,박진성,박진아,조현수,고우리,유지민,정정숙,윤영식,윤용일,정유미,최원석,이진희,이채원,김주용,안길강","2011-12-19",40,"월요일",0,4,7,"0",6.25,1.286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60771,0
