"title","release","day_audience","total_audience","release_audience","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","holiday","agency_score","dire_score","expect","Netizen_score","actors_score","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"경성학교사라진소녀들","2015-06-18",168,354508,53657,476,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","미스터리,드라마","이해영","박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지","2015-07-05",18,"일요일",0,4,1,"8,640",6.13,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56415,0
"계춘할망","2016-05-19",9988,449358,28793,483,"한국","(주)콘텐츠난다긴다","15세이상관람가","가족,드라마","창","윤여정,김고은,김희원,신은정,최민호,류준열,양익준,박민지,남태부,강경탁,안지혜,이상화,이슬비,이윤혁","2016-06-05",18,"일요일",0,0,1,"6,385",8.78,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,43908,0
"고령화가족","2013-05-09",17582,1100415,67251,531,"한국","씨제이이앤엠(주)","15세이상관람가","드라마,코미디","송해성","우혜진,박해일,윤제문,공효진,윤여정,진지희,이학렬,임승묵,임효우,정광호,정승환,김석영,최철수,홍진성,황유진,김해곤,문선영,박용수,선현철,송진영,신창수,이강진,양희경,이종현,김영재,이영진,이영진,강석철,유승목","2013-05-26",18,"일요일",0,4,2,"0",8.08,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,74581,0
"고死두번째이야기교생실습","2010-07-28",4715,847576,98937,279,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","공포(호러),스릴러","유선동","김수로,황정음,윤시윤,김민영,박지연,박은빈,강내균,강성용,권현상,윤승아,황병현,박영주,박진수,남보라,박혜연,김기철,이동희,지성한,김도연,유미나,이상진,최민선,전상호,박상아,최아진,이종원,김진황,이용녀","2010-08-14",18,"토요일",0,3,0,"0",4.72,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,100641,0
"고산자,대동여지도","2016-09-07",19159,930516,29603,764,"한국","씨제이이앤엠(주)","전체관람가","사극","강우석","김율호,차승원,유준상,김인권,남지현,신동미,남경읍,태인호,공형진,김종수,이형길,임경욱,박선용,박상훈,박정호,박진영,백동현,송민석,송원종,양해길,양희정,전수정,전호근,정명수,정봉연,정진근,조경섭,윤성민,윤준호,이덕형,이문형,이성원,이수민,이승철,이윤상,지동주,지현준,최은식,최한기,한명철,홍광표,홍대영,노남석,정준용,김기정","2016-09-24",18,"토요일",1,4,3,"3,583",7.23,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50226,1
"고스트라이더복수의화신","2012-02-16",42,117237,13001,240,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","액션,판타지,스릴러","마크네빌딘,브라이언테일러","니콜라스케이지,이드리스엘바","2012-03-04",18,"일요일",0,4,0,"0",5.78,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,13304,0
"고스트버스터즈","2016-08-25",3077,508942,32371,418,"미국","유니버설픽쳐스인터내셔널코리아(유)","12세이상관람가","액션,코미디,SF","폴페이그","멜리사맥카시,크리스헴스워스,크리스틴위그,케이트맥키넌,레슬리존스","2016-09-11",18,"일요일",0,3,0,"0",8.43,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33365,0
"고양이죽음을보는두개의눈","2011-07-07",5772,660831,56183,266,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","공포(호러)","변승욱","김예론,김동욱,강경자,강기동,조석현,신다은,박진영,박민영,박상현,임경환,이철민,이한위,박현영","2011-07-24",18,"일요일",0,3,0,"0",5.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59865,0
"고지전","2011-07-20",133054,2371999,98066,559,"한국","(주)쇼박스","15세이상관람가","드라마,전쟁","장훈","신하균,고수,이제훈,류승수,고창석,이다윗,류승룡,김옥빈,조진웅,정인기,강구현,강내균,송현석,조민철,조민호,영건,박영서,박재철,박종환,박주용,하성철,조형우,서수석,김경일,김상수,최민,윤민수,임재현,김준영,김지수,이주승,최정우,전국환,김강일","2011-08-06",18,"토요일",0,4,3,"0",8.64,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,171874,0
"고질라","2014-05-15",676,709225,89080,580,"미국","워너브러더스코리아(주)","12세이상관람가","액션,SF","가렛에드워즈","애런존슨,브라이언크랜스톤,엘리자베스올슨,줄리엣비노쉬,와타나베켄","2014-06-01",18,"일요일",0,4,1,"1,984",6.66,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,89383,0
"곡성","2016-05-12",229962,5690871,310042,1125,"한국","이십세기폭스코리아(주)","15세이상관람가","미스터리,스릴러,드라마","나홍진","곽도원,황정민,쿠니무라준,천우희,김환희,허진,장소연,김도윤,손강국,전배수,황석정,배용근,배용근,이인철,이용녀,선호삼,송민석,신재현,안수연,이선희,이수빈,이수진,권귀덕,이연,이연경,이연경","2016-05-29",18,"일요일",0,3,2,"15,570",7.6,24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,486556,0
"곤지암","2018-03-28",76299,2514525,198365,808,"한국","(주)쇼박스","15세이상관람가","공포(호러),스릴러","정범식","위하준,박지현,오아연,문예원,박성훈,이승욱,유제윤","2018-04-14",18,"토요일",0,4,1,"744",6.46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,266449,0
"공각기동대고스트인더쉘","2017-03-29",1952,755905,114618,763,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","SF,범죄,액션","루퍼트샌더스","스칼렛요한슨,마이클피트,마이클윈코트,요한필리프아스베크,기타노다케시","2017-04-15",18,"토요일",0,4,0,"4,457",6.97,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,115801,0
"공모자들","2012-08-29",37672,1501822,97419,399,"한국","씨너스엔터테인먼트(주),타임스토리그룹(주)","청소년관람불가","범죄,스릴러","김홍선","임창정,최다니엘,오달수,조윤희,조달환,정지윤,최일화,박일목,임향주,권태호,최은용,최지향,박승명,오상진,라미란,김재화,손종학","2012-09-15",18,"토요일",0,1,2,"0",7.01,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,102527,0
"공범","2013-10-24",61241,1647133,114573,515,"한국","씨제이이앤엠(주)","15세이상관람가","스릴러,드라마","국동석","손예진,김갑수,임형준,이규한,조안,강신일,유원선,이선아,장루비,최단비,함채영,김광규,박사랑,임종윤","2013-11-10",18,"일요일",0,4,1,"0",7.17,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,120959,0
"공범자들","2017-08-17",10768,206605,9721,186,"한국","(주)엣나인필름","15세이상관람가","다큐멘터리","최승호","이명박,김재철,김장겸,고대영","2017-09-03",18,"일요일",0,0,0,"10,237",9.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17571,0
"공자춘추전국시대","2010-02-11",1568,368654,23192,226,"중국","(주)시너지하우스(시너지)","12세이상관람가","드라마,액션,사극","후메이","주윤발,주신","2010-02-28",18,"일요일",1,2,0,"0",6.47,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23481,1
"공조","2017-01-18",442556,5869514,151845,900,"한국","씨제이이앤엠(주)","15세이상관람가","액션","김성훈","현빈,유해진,김주혁,장영남,이해영,윤아,이동휘","2017-02-04",18,"토요일",1,4,2,"9,879",8.27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,166451,1
"공주와개구리","2010-01-21",1928,103184,6878,77,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가","애니메이션,멜로/로맨스","존머스커,론클레멘츠","애니카노니로즈,브루노캄포스,키스데이빗","2010-02-07",18,"일요일",0,3,1,"0",8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7435,0
"관능의법칙","2014-02-13",11142,722178,58083,591,"한국","롯데쇼핑㈜롯데엔터테인먼트","청소년관람불가","드라마,코미디","권칠인","엄정화,문소리,조민수,이경영,이성민,이재윤,백동훈,전민혁,오상진,차수보,황정현,김용식,김재혁,김지은,조우진,최무성,진선규,권해효","2014-03-02",18,"일요일",0,4,0,"0",7.64,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,79099,0
"관상","2013-09-11",254253,7794956,373552,927,"한국","(주)쇼박스","15세이상관람가","사극,드라마","한재림","송강호,이정재,백윤식,조정석,이종석,김혜수,신기원,윤종구,윤희원,이도엽,권영각,김길동,정준식,조훈휘,표유신,하정수,한만영,노준표,문혜진,박진우,전신환,김강현,유재명,김의성,정대용","2013-09-28",18,"토요일",1,4,3,"0",7.97,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,384236,1
"광해,왕이된남자","2012-09-13",621914,5234315,169516,688,"한국","씨제이이앤엠(주)","15세이상관람가","사극,드라마","추창민","이병헌,류승룡,한효주,장광,김인권,심은경,김명곤,서진원,장재현,정창국,조혜정,김남준,이수용,박윤호,김지수,박민규,박지아,송미정,양준모,원동연,김종구,주영호,이엘,전배수,이란희,최욱","2012-09-30",18,"일요일",0,4,2,"0",9.23,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,180410,0
"괴물의아이","2015-11-25",8917,198954,15416,326,"일본","CGV아트하우스,(주)리틀빅픽쳐스","12세이상관람가","애니메이션,판타지,어드벤처","호소다마모루","야쿠쇼코지,미야자키아오이,소메타니쇼타,히로세스즈","2015-12-12",18,"토요일",0,2,0,"2,612",8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,18097,0
"구르믈버서난달처럼","2010-04-28",44463,1239736,40733,328,"한국","에스케이텔레콤(주)","15세이상관람가","사극,액션","이준익","황정민,김성훈,차승원,한지혜,백성현,신영훈,김영훈,함철훈,박광설,박미령,정선미,임재윤,권성영,김여정,이달형,박수정,이필훈,양명헌,송영창,박진우,신정근,이해영,김보연,김창완,정재헌,김상호","2010-05-15",18,"토요일",0,2,3,"0",6.85,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,50174,0
"구세주2","2009-02-26",185,116765,13328,208,"한국","씨제이엔터테인먼트","15세이상관람가","코미디","황승재","최성국,이영은,송창용,안혜정,최정은,김유선,정필주,박주운,김한솔,나현준,안주영,박혜진,조상기,한승훈,류주환,한채련,위준석,임애라,박성원,오성도,최원경,김진용,이진호","2009-03-15",18,"일요일",0,4,1,"0",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,14594,0
"구스범스","2016-01-14",757,304308,26744,447,"미국","유니버설픽쳐스인터내셔널코리아(유)","12세이상관람가","액션,어드벤처,코미디","롭레터맨","잭블랙,딜런미네트,오데야러쉬,할스톤세이지","2016-01-31",18,"일요일",0,3,1,"2,541",8.28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,38413,0
"국가대표","2009-07-29",380606,3604363,102817,506,"한국","(주)쇼박스","12세이상관람가","드라마,액션,코미디","김용화","하정우,성동일,김지석,김동욱,최재환,이재응,이은성,이한위,이혜숙,김지영,쥬니,황하나,조재윤,심영,천주영,도승휘,전성빈,오광록,김수로,조진웅,김용건,김성주,이금희,박정수,손범수","2009-08-15",18,"토요일",0,4,3,"7,290",9.13,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,120160,0
"국가대표2","2016-08-10",7173,688052,61508,562,"한국","메가박스(주)플러스엠","12세이상관람가","드라마","김종현","수애,오달수,오연서,하재숙,김슬기,김예원,진지희,임진영,박진하,전송이,방추성,백상훈,서은정,조규영,안승호,조수지,조희윤,이경선,이민지,이선미,이영화","2016-08-27",18,"토요일",0,3,1,"7,290",8.67,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90356,0
"국가대표완결판-못다한이야기","2009-09-10",12509,235250,8312,55,"한국","(주)쇼박스","12세이상관람가","드라마,코미디","김용화","하정우,성동일,김지석,김동욱","2009-09-27",18,"일요일",0,4,3,"7,290",9.13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8324,0
"국제시장","2014-12-17",632713,7200834,184756,931,"한국","씨제이이앤엠(주)","12세이상관람가","드라마","윤제균","황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수","2015-01-03",18,"토요일",0,4,2,"12,784",9.01,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217804,0
"군도민란의시대","2014-07-23",23615,4721130,551841,1250,"한국","(주)쇼박스","15세이상관람가","사극,액션","윤종빈","하정우,강동원,최귀화,이성민,조진웅,마동석,윤지혜,정만식,김성균,김재영,주진모,이경영,신나라,정두홍,조남희,조현도,김광현,김병주,김영철,김지선,김태수,노남석,송영창,이경영,김병옥,주영호,한예리,김시은,김해숙,정대용,정재헌","2014-08-09",18,"토요일",0,4,2,"14,319",6.92,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,565805,0
"군함도","2017-07-26",43746,6423200,972161,2027,"한국","씨제이이앤엠(주)","15세이상관람가","액션,드라마","류승완","황정민,소지섭,송중기,이정현,김수안,지웅배,손용범","2017-08-12",18,"토요일",0,4,3,"97,770",5.28,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,992996,0
"굿다이노","2016-01-07",55458,1250924,74492,585,"미국","월트디즈니컴퍼니코리아(주)","전체관람가","애니메이션,어드벤처,코미디","피터손",NA,"2016-01-24",18,"일요일",0,3,1,"1,866",8.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,75762,0
"굿모닝에브리원","2011-03-17",3974,195346,9425,143,"미국","씨제이이앤엠(주)","15세이상관람가","드라마,코미디,멜로/로맨스","로저미첼","레이첼맥아덤즈,해리슨포드,다이안키튼","2011-04-03",18,"일요일",0,4,0,"0",8.2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,13309,0
"굿모닝프레지던트","2009-10-22",141683,2189112,101600,508,"한국","씨제이엔터테인먼트","전체관람가","코미디,드라마","장진","한동학,장동건,이순재,고두심,한채영,허정규,송기관,송영규,박일,최지나,김현동,서정민,김광현,유승희,윤동현,전유진,이은영,김재호,최은영,김용숙,박희건,임하룡,조덕현,장영남,이철민,김원해,이한위,이해영,전국환,김인우","2009-11-08",18,"일요일",0,4,2,"0",6.68,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,107314,0
"굿바이싱글","2016-06-29",54585,1995573,122543,661,"한국","(주)쇼박스","15세이상관람가","코미디,드라마","김태곤","김혜수,마동석,김현수,김용건,서현진,곽시양,전석호,이미도,이성민,황미영,이형미,박지영,정준화,유성진,윤환,이수경,최문석,홍민희","2016-07-16",18,"토요일",0,4,1,"6,176",8.1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,154105,0
"궁합","2018-02-28",7123,1321470,175057,855,"한국","씨제이이앤엠(주)","12세이상관람가","코미디,드라마","홍창표","심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서","2018-03-17",18,"토요일",0,4,1,"5,828",6.52,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,179661,0
"그것","2017-09-06",13134,862548,76925,752,"미국","워너브러더스코리아(주)","15세이상관람가","공포(호러),드라마","안드레스무시에티","오웬티그,빌스카스가드,핀울프하드,하비에르보텟,소피아릴리스","2017-09-23",18,"토요일",0,4,0,"6,267",6.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,78196,0
"그것만이내세상","2018-01-17",186731,2616270,126797,825,"한국","씨제이이앤엠(주)","12세이상관람가","코미디,드라마","최성현","이병헌,윤여정,박정민,한지민,김성령,이주영","2018-02-03",18,"토요일",0,4,1,"5,829",8.92,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,149504,0
"그날,바다","2018-04-12",14213,476304,24593,483,"한국","(주)엣나인필름","15세이상관람가","다큐멘터리","김지영","정우성","2018-04-29",18,"일요일",0,0,0,"945",8.98,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32458,0
"그날의분위기","2016-01-14",6317,644822,67607,592,"한국","(주)쇼박스","15세이상관람가","멜로/로맨스","조규장","김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정","2016-01-31",18,"일요일",0,4,0,"8,071",6.54,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,75126,0
"그녀","2014-05-22",8837,216198,8390,153,"미국","유니버설픽쳐스인터내셔널코리아(유)","청소년관람불가","드라마,멜로/로맨스","스파이크존즈","호아킨피닉스,스칼렛요한슨,에이미아담스,루니마라","2014-06-08",18,"일요일",0,3,0,"1,333",8.51,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10539,0
"그놈이다","2015-10-28",12776,1019725,97168,510,"한국","CGV아트하우스","15세이상관람가","스릴러","윤준형","주원,유해진,이유영,류혜영,서현우,이준혁,윤석진,김민서,김현정,박지윤,장인섭,윤다경","2015-11-14",18,"토요일",0,2,1,"5,658",6.96,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,103511,0
"그는당신에게반하지않았다","2009-02-12",26318,798860,65962,339,"미국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","멜로/로맨스,코미디","켄콰피스","제니퍼코넬리,드류베리모어,벤애플렉,지니퍼굿윈,제니퍼애니스턴,저스틴롱","2009-03-01",18,"일요일",0,3,0,"0",7.74,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,70794,0
"그대를사랑합니다","2011-02-17",55394,628253,23905,234,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","드라마","추창민","이순재,윤소정,송재호,김수미,송지효,오달수,최종학,김남준,박남희,이채은,라미란,유순철,조재윤,전배수,길해연","2011-03-06",18,"일요일",0,3,2,"0",9.34,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56180,0
"그랑프리","2010-09-16",763,165683,8897,207,"한국","(주)싸이더스","12세이상관람가","드라마","양윤호","김태희,양동근,박근형,고두심,박사랑,우현,송재림,박희본,강나윤,송옥숙,신기환,최재욱,김현철,이상혁,김태영,박민우,박상언,박상우,양지혜,이준동,최정우,이혜은","2010-10-03",18,"일요일",1,2,1,"0",7.28,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14604,1
